"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"02/16/2020","AQS","170310119","1","0.9","ppm","10","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.9"
"02/17/2020","AQS","170310119","1","0.9","ppm","10","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.9"
"02/18/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"02/19/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","7","29.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"03/11/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","3","13.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/12/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/13/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"03/14/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"03/15/2020","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","16","67.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"03/16/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/17/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"03/18/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"03/19/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","16","67.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/20/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/21/2020","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"03/22/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"03/23/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","16","67.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/24/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/25/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"03/26/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/27/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"03/28/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"03/29/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"03/30/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"03/31/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/01/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"04/02/2020","AQS","170310119","1","1.4","ppm","16","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","1.4"
"04/03/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"04/04/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"04/05/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/06/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"04/07/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"04/08/2020","AQS","170310119","1","0.7","ppm","8","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.7"
"04/09/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/10/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/11/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"04/12/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/13/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/14/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/15/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/16/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/17/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/18/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/19/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/20/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"04/21/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/22/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"04/23/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","10","42.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"04/29/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","10","42.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"04/30/2020","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"05/01/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/02/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"05/03/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/04/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/05/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/06/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/07/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/08/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/09/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/10/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/11/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/12/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/13/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/14/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"05/15/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"05/16/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/17/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/18/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/19/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"05/20/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"05/21/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/22/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/23/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"05/24/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"05/25/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"05/26/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
